Time FPz	EOG1	F3	Fz	F4	EOG2	FC5	FC1	FC2	FC6	T7	C3	C4	Cz	T8	CP5	CP1	CP2	CP6	P7	P3	Pz	P4	P8	PO7	PO3	POz	PO4	PO8	O1	Oz	O2	
-1000.0000	-0.4012	0.9720	-0.5206	-1.7897	-1.4413	1.7705	0.2966	-1.1116	-0.5538	-0.6010	-0.0534	-0.6665	-0.7101	-1.4287	1.8641	-0.7438	-1.5730	0.3554	0.4363	-1.1447	-2.4556	-0.6265	-0.4280	-0.4472	-2.3172	-2.3777	-1.2756	-1.7016	-2.3032	-2.7472	-2.7807	-2.5410
-992.1875	1.0151	3.6540	0.6195	-0.3422	-0.7291	0.8134	0.8561	-0.1375	-0.9252	-0.0354	0.9903	-0.8304	-0.8051	-0.6721	2.7158	-1.2416	-1.9249	0.0314	0.5279	-2.5341	-3.2767	-0.6411	-0.4960	-0.3646	-4.0409	-4.3428	-1.8541	-1.6532	-2.2440	-3.2422	-2.7006	-2.4988
-984.3750	-1.2756	1.6608	-2.4084	-2.1586	-1.6691	1.7462	-1.4025	-2.3952	-1.8438	-0.9170	-0.9870	-2.5328	-2.1309	-2.3740	1.7276	-3.1722	-3.4447	-1.7150	-0.9014	-3.6140	-4.4641	-2.2381	-1.9926	-1.6503	-4.4144	-4.9797	-2.6161	-2.9303	-3.9039	-3.8341	-3.5836	-3.4899
-976.5625	-3.0259	1.4883	-2.8564	-2.7210	-2.2328	-1.5629	-1.5870	-2.1274	-2.0561	-0.3993	-0.6039	-1.7198	-1.3473	-1.4301	1.3821	-2.0167	-1.8480	-1.0438	-0.3595	-2.1576	-2.7263	-1.0100	-1.2155	-1.1356	-3.2211	-2.9439	-1.3282	-1.7299	-2.8015	-2.6571	-1.9772	-2.0560
-968.7500	-4.9193	0.3099	-3.7053	-3.3646	-2.4433	0.0149	-2.6460	-2.3869	-2.2341	-0.9554	-1.7234	-1.8139	-1.9068	-1.9422	0.9331	-2.8495	-1.9543	-1.6412	-0.7278	-3.6608	-2.7419	-1.1729	-1.7737	-1.0684	-4.4687	-2.5056	-1.1880	-1.2491	-1.6257	-2.9608	-1.8777	-1.1433
-960.9375	-3.4706	1.7646	-0.9136	-1.1423	-1.1893	-0.7893	-0.4469	-0.1159	-0.5245	-0.1175	-0.0350	0.1276	-0.2129	-0.3643	1.7654	-0.5643	0.5064	0.1427	0.8453	-2.1470	0.0131	0.5311	0.2441	1.5455	-1.9818	0.4817	0.7537	1.0966	1.3225	-0.2868	0.6956	1.6868
-953.1250	-6.6200	-2.1219	-2.8481	-3.4849	-3.5005	-0.8398	-1.7110	-1.9322	-2.3993	-3.3447	-0.3882	-0.4925	-2.9919	-2.2365	-0.4223	-0.5167	-0.5101	-2.1866	-1.6770	-1.4820	-0.0906	-0.5948	-1.5206	-0.4459	-1.0303	1.0944	-0.2367	-0.3102	0.1228	-0.1356	-0.3300	0.1529
-945.3125	-6.5976	-1.3333	-3.4336	-4.9771	-5.3427	-0.6362	-0.8634	-2.9415	-4.5627	-4.7023	1.4578	-0.1924	-5.1262	-3.9906	-1.6199	1.2399	-0.7025	-4.0813	-3.3607	1.2129	0.6309	-1.4600	-3.4781	-1.5744	1.0258	1.7064	-0.9648	-1.6733	-1.2852	0.4869	-0.9748	-1.2291
-937.5000	-4.1398	0.1546	-1.1527	-3.7934	-5.5940	2.8678	1.5142	-1.1622	-4.7662	-4.3717	3.2759	1.5143	-4.7092	-3.2250	-1.6307	2.6265	-0.0105	-3.9963	-3.0111	2.8655	2.0411	-1.3456	-3.0185	-0.2429	2.4866	2.4843	-0.4854	-1.0192	-0.2831	1.2119	-0.4342	0.0163
-929.6875	-3.2475	0.4778	-0.8545	-3.2218	-5.3541	1.7044	0.6134	-1.5211	-3.8037	-4.2187	1.8819	-0.6498	-4.8848	-3.3696	-1.5059	1.1691	-1.4198	-4.5705	-4.0500	1.8568	0.1523	-2.1951	-3.8548	-1.8822	1.9360	1.3725	-1.1215	-2.0423	-1.6100	0.9709	-0.6796	-1.1250
-921.8750	-3.1723	0.7004	-2.0968	-3.3491	-5.6064	0.9562	-0.7270	-2.2695	-3.8234	-4.6902	1.3228	-2.3871	-4.8329	-3.3400	-2.1241	-0.1679	-2.6365	-4.3018	-4.4013	1.5246	-1.0668	-2.7169	-4.3088	-2.6801	1.4993	0.4013	-1.3820	-3.2188	-2.5963	0.5857	-0.5456	-1.5257
-914.0625	-4.3046	0.1210	-2.9940	-4.1410	-5.2928	1.0135	-1.2434	-2.8098	-3.3694	-4.3457	0.7734	-2.1423	-4.3585	-3.3409	-2.3314	-0.1011	-2.7767	-3.3458	-4.3798	1.3901	-0.9047	-2.5906	-3.6176	-2.7551	1.0800	0.0134	-0.6903	-2.4413	-2.3671	0.2673	-0.1398	-1.0703
-906.2500	-4.1782	0.3029	-3.2627	-4.9463	-5.4577	0.6355	-1.5736	-3.8333	-4.9574	-4.1731	-0.6416	-2.9297	-3.3592	-3.9647	-1.6506	-1.1366	-3.6531	-2.6643	-3.5810	0.2383	-2.0168	-2.6437	-2.5396	-2.4245	-0.3367	-1.7164	-0.6126	-1.6414	-2.0047	-0.2281	0.0452	-0.9433
-898.4375	-4.3089	-0.6490	-4.2460	-5.4280	-4.6333	0.0499	-3.0481	-4.8646	-4.3112	-3.6242	-2.4693	-4.2049	-3.2241	-4.9557	-2.5736	-3.5776	-5.2202	-2.3149	-2.7789	-2.2256	-4.6609	-3.8024	-2.0193	-1.7601	-2.3997	-4.2487	-1.6722	-1.1501	-1.0732	-1.6964	-0.7262	-0.2146
-890.6250	-2.1286	1.5349	-2.5144	-3.0047	-2.5374	-0.7965	-2.2182	-3.1592	-2.8399	-1.9462	-3.3727	-4.0796	-1.7097	-2.6765	-0.2852	-4.0656	-4.4582	-0.6156	-1.1601	-3.4071	-5.0130	-2.9226	-0.3057	-0.0291	-3.4930	-5.1690	-1.3818	0.6156	0.6434	-1.8725	-0.2462	0.3863
-882.8125	-3.6637	-0.5094	-4.3571	-4.3786	-2.7773	0.2771	-4.3144	-4.7614	-3.1976	-3.2004	-6.0951	-5.5982	-4.1786	-4.4679	-1.9605	-7.2615	-6.5898	-3.6065	-3.7494	-6.8562	-7.5961	-5.4131	-2.7744	-2.0482	-6.6557	-7.3429	-3.8096	-1.8944	-1.6539	-4.5585	-3.0991	-2.3314
-875.0000	-1.1638	3.3916	-2.5465	-3.4237	-1.9363	0.1030	-2.6107	-3.4363	-2.9283	-1.4270	-4.6667	-4.1055	-2.5474	-3.1976	-1.4050	-5.7871	-4.6812	-2.7683	-2.0854	-5.4276	-5.9668	-4.2150	-2.0562	-0.9021	-5.3368	-5.8523	-3.2124	-1.4386	-0.8311	-3.0050	-1.7672	-1.0076
-867.1875	-2.4252	2.1099	-3.4785	-4.8192	-3.3673	1.7056	-2.9987	-4.6242	-3.7849	-2.5537	-4.9190	-4.0110	-4.2647	-4.8333	-3.0356	-5.8335	-5.4281	-4.7081	-4.2387	-6.2325	-6.1327	-5.5920	-4.3117	-2.6119	-5.7383	-5.9599	-4.8354	-3.8396	-2.7387	-4.3037	-3.6551	-3.0410
-859.3750	-2.5491	1.7292	-3.1712	-4.6607	-4.5365	-0.5894	-2.5765	-4.2794	-4.9561	-3.8652	-3.5265	-3.7624	-5.8096	-4.9136	-3.0969	-4.8115	-4.8660	-5.7468	-5.4875	-5.9468	-5.9077	-6.5039	-6.0914	-3.7579	-5.8342	-6.3120	-6.1026	-5.5523	-4.1166	-4.6171	-4.3497	-4.6124
-851.5625	-3.3676	1.8617	-4.2121	-5.4740	-4.7899	1.8384	-3.2200	-4.5421	-4.3971	-4.9762	-3.6295	-3.9251	-6.5363	-5.0525	-3.7634	-4.8513	-5.0816	-7.3415	-6.3265	-5.3833	-5.5198	-7.2225	-7.4354	-3.9828	-5.2033	-5.9570	-6.6940	-6.6633	-4.6946	-4.3932	-4.3897	-4.6137
-843.7500	-2.2038	3.5391	-3.3053	-4.7501	-4.4610	0.4748	-2.4809	-3.5839	-4.2251	-4.6323	-1.7810	-3.0896	-6.1734	-4.0163	-2.9288	-3.2763	-3.6076	-6.8883	-5.9806	-3.4588	-3.6695	-6.3485	-7.0223	-3.2149	-2.8639	-4.0398	-6.1559	-6.2090	-4.0205	-2.5914	-3.4187	-3.9711
-835.9375	-2.6838	1.6779	-3.2962	-4.8790	-4.9468	2.3298	-1.7361	-3.1993	-3.5982	-4.7898	-1.1669	-1.8754	-6.1824	-3.1440	-3.7158	-2.2709	-2.8257	-6.5197	-6.1100	-2.2187	-2.2610	-5.9528	-7.4574	-4.4145	-1.2360	-2.1954	-6.0787	-7.1780	-4.9771	-2.2075	-4.1181	-5.3113
-828.1250	-3.3034	2.2493	-2.1716	-3.3727	-3.5753	0.7105	-0.1185	-1.0546	-1.7925	-2.6786	0.8824	0.0181	-3.3792	-0.6068	-2.2801	0.5535	0.1093	-3.7136	-3.3919	1.2310	0.7145	-2.6425	-4.6121	-2.6470	1.5012	1.5557	-3.0138	-4.4141	-2.9136	0.1367	-1.6377	-2.6913
-820.3125	-2.6209	1.3896	-1.7786	-2.6707	-2.6229	1.5605	-0.2331	-0.6520	-1.0401	-2.3047	0.7241	0.3638	-1.8728	0.3959	-0.2462	0.9849	0.5584	-1.8787	-1.9935	2.0188	1.7764	-1.1853	-2.6849	-1.2883	2.6163	2.9084	-0.9909	-1.8510	-1.5009	0.8410	-0.5848	-1.0214
-812.5000	-1.9662	0.9721	-0.3470	-1.1511	-1.5189	1.3961	0.4508	0.0241	0.5186	-1.3071	1.1042	0.2767	-0.7890	1.3411	-0.8029	1.0253	0.6029	-0.1078	-1.1331	1.8606	1.5859	-0.0194	-0.8385	-1.7839	2.3924	2.6515	0.6934	-0.3763	-1.2225	1.1198	0.4189	-0.1556
-804.6875	-1.7466	1.6118	-0.7984	-0.9209	-0.4548	3.0193	-0.1666	-0.5566	0.7636	-0.4332	0.6299	-0.7168	0.5943	1.3495	-0.8181	0.2269	-0.2453	0.8782	-0.2719	1.6933	0.6704	0.4612	0.5322	-1.1018	1.9264	1.7066	1.2879	0.6384	-0.5745	1.3622	0.9097	0.4775
-796.8750	-2.1638	1.1455	-2.6327	-1.8414	0.5750	0.4113	-2.0819	-1.9547	1.5232	0.6301	-0.6068	-1.7294	1.3218	0.7569	-0.2183	-0.4612	-0.3516	2.0393	0.9498	1.3918	0.3221	1.8594	2.1378	0.3573	2.2531	1.6623	2.6316	2.6272	1.5476	1.7913	1.6509	1.7048
-789.0625	-1.0472	1.4333	-2.2793	-1.1987	1.6880	-0.3742	-2.2581	-1.5144	1.5835	1.7604	-1.7676	-1.9795	2.5426	1.1499	1.2462	-1.6315	0.1379	3.5171	2.3376	-0.2670	-0.0696	3.3326	3.8707	1.6960	0.3649	0.6334	3.6197	4.1024	3.0127	1.2371	2.3325	3.1394
-781.2500	-2.6448	-0.0568	-3.3667	-1.9046	1.6444	-0.9869	-3.6186	-2.7970	1.3655	1.2346	-4.1150	-3.5620	1.7843	-0.8511	-0.3977	-3.9850	-2.1281	2.0216	1.1225	-2.7661	-2.8545	1.0172	2.2781	0.4738	-2.3411	-2.2496	0.9458	2.2818	1.2107	-1.4333	-0.5003	0.7371
-773.4375	-1.1939	2.6368	-1.7288	-0.9359	1.2247	-1.1476	-2.3393	-1.9567	1.1197	1.5463	-3.6331	-2.1529	2.9063	-0.3434	0.1270	-3.1460	-1.5202	2.5048	1.7714	-2.6435	-2.3812	1.1593	2.5743	0.8244	-2.1884	-2.0812	1.1077	2.5729	1.1312	-1.0471	-0.2078	0.3737
-765.6250	-1.9072	1.3086	-1.9068	-2.3307	-0.1565	1.0622	-1.6169	-2.3609	0.1173	0.4163	-3.4546	-1.5188	1.2595	-2.0112	-0.2919	-2.7736	-1.9554	1.0754	0.1189	-3.0164	-2.4801	0.2634	1.4872	0.1088	-2.4267	-1.9855	0.7078	1.4370	0.4215	-1.0090	-0.0830	0.4371
-757.8125	-1.7745	2.6192	-1.5345	-2.4218	-1.8447	-0.1155	-1.3868	-2.3893	-2.1033	-1.1592	-2.9342	-1.7293	-0.8211	-3.0688	-1.3267	-2.6703	-2.4238	-1.5993	-1.6543	-2.9226	-2.9169	-1.8015	-1.2033	-1.2432	-3.4155	-3.4538	-0.9856	-1.0638	-0.8578	-1.6661	-0.6640	-0.3169
-750.0000	-1.0732	2.6383	-0.9932	-1.8199	-0.7950	3.0451	-0.9155	-1.6990	-1.0763	-2.0253	-2.7845	-1.6898	-3.3756	-3.6808	-3.4174	-3.3871	-3.1276	-4.8396	-4.4145	-3.9909	-4.2800	-4.4251	-5.0240	-3.7108	-5.0357	-5.3966	-3.4818	-4.3445	-3.6984	-3.6980	-3.1969	-2.8090
-742.1875	2.6010	5.0319	2.6615	0.9267	-0.0232	3.4461	1.9892	1.2005	-0.6389	-1.4005	-0.6391	0.5181	-3.2652	-1.9929	-1.8995	-2.2395	-1.3614	-4.5386	-4.6139	-3.1716	-3.1384	-4.4791	-5.3116	-3.6925	-4.4444	-5.8308	-4.7744	-5.3972	-3.9023	-3.8867	-3.7362	-3.7677
-734.3750	1.2744	2.3292	2.1384	0.2728	-0.4819	4.1497	1.1315	0.9098	-0.4404	-2.0101	-1.6075	0.2806	-3.6272	-2.1682	-2.0785	-3.2747	-2.0584	-5.4998	-4.9705	-4.2138	-4.1439	-6.0814	-6.3780	-4.4258	-5.6715	-7.0960	-7.5463	-7.2555	-5.2368	-6.0834	-6.5912	-6.1659
-726.5625	2.0712	4.4887	3.4210	1.6767	0.9259	2.3229	2.5578	2.7586	1.2071	0.2550	0.3006	2.2122	-0.0427	1.1730	0.0707	-0.3394	1.0979	-2.0149	-1.1959	-1.3555	-1.2362	-2.8410	-3.0842	-1.5624	-2.7989	-3.5884	-5.5860	-5.0167	-3.5589	-3.6150	-4.7224	-4.8377
-718.7500	0.7462	3.4284	0.9214	-0.2789	0.2519	3.6846	0.9303	0.5191	0.3928	-0.5796	-1.1632	1.1205	-0.6442	-0.0374	0.4182	-0.4291	0.2788	-2.0366	-1.1903	-0.7503	-0.6050	-2.7651	-2.8511	-2.1938	-1.5214	-2.1454	-5.5067	-5.5121	-4.2665	-3.4545	-5.2054	-5.2837
-710.9375	0.1911	2.6792	0.2359	-0.6341	0.6858	0.4878	-0.1443	-0.8088	-0.3271	0.5945	-0.9887	-1.0852	0.7320	-0.7310	1.9701	-0.4519	-0.6296	-0.8028	0.4352	-0.4194	-0.3993	-1.6747	-1.2623	-0.3259	-0.1356	-0.7151	-3.5309	-2.8759	-2.3760	-2.1086	-3.7828	-3.6238
-703.1250	-0.8146	1.2744	-0.4679	-1.2012	0.1930	1.6847	-1.0185	-1.7316	-1.0104	0.3622	-0.6604	-2.1454	0.9452	-1.6070	1.8550	-0.4709	-1.4390	0.0361	1.1530	0.0195	-0.0257	-0.2168	0.4309	0.8719	0.6978	0.4957	-0.8415	-0.0857	-0.0346	-0.5371	-1.6777	-1.1782
-695.3125	-2.5982	0.3251	-1.5979	-1.9942	-1.2563	-0.2422	-0.9665	-2.1503	-1.9614	-0.6907	-0.1684	-1.7149	-0.2409	-1.8717	0.9000	0.7857	-0.7749	0.5086	0.6556	1.8359	0.6148	1.3262	1.5692	1.2305	2.1466	1.7926	1.3032	1.4965	1.2422	1.1480	0.4064	0.7772
-687.5000	-3.9693	0.1120	-3.9627	-3.6838	-2.7628	-0.8324	-3.3439	-4.0149	-3.8495	-2.4515	-1.4756	-3.7300	-2.1649	-3.4151	-0.8826	-1.2088	-3.0612	-1.2446	-1.2919	0.2519	-1.6234	-0.2178	-0.2060	-0.1129	-0.1656	-0.7902	0.2326	0.2248	-0.2131	-0.6839	-0.6290	-0.2860
